movie_id,title,genres,overview,poster_path
2327,Tales from the Darkside: The Movie (1990),Horror,A young boy tells three stories of horror to distract a witch who plans to eat him.,https://image.tmdb.org/t/p/w200/5q8WK4gW45Knxhpb29IVOCbbfI7.jpg
2328,Vampires (1998),Horror,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,https://image.tmdb.org/t/p/w200/4JhaFBPwyC5IM1rKaRR07Gzutse.jpg
2329,American History X (1998),Drama,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",https://image.tmdb.org/t/p/w200/x2drgoXYZ8484lqyDj7L1CEVR4T.jpg
2330,Hands on a Hard Body (1996),Documentary,,
2331,Living Out Loud (1998),Comedy|Romance,"Judith Moore is suddenly single after discovering her husband of fifteen years, a successful doctor, has been having an affair with a younger woman. Judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer Liz Bailey, who is full of advice on life and love. While out on the town, Judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities... which is when she notices Pat, the elevator operator in her building.",https://image.tmdb.org/t/p/w200/uegG68vP7leUDQbG8fP4ihgTo0i.jpg
2332,Belly (1998),Crime|Drama,"Tommy Bundy and Sincere are best friends as well as infamous and ruthless criminals and shot-callers in the hood. Respected by many but feared by all.  As the police are closing in on them and new players are looking for a come up, will their reign last?",https://image.tmdb.org/t/p/w200/3h84eKRRK0SCW6LVRJ4cnQx4xD.jpg
2333,Gods and Monsters (1998),Drama,"It's 1957, and James Whale's heyday as the director of ""Frankenstein,"" ""Bride of Frankenstein"" and ""The Invisible Man"" is long behind him. Retired and a semi-recluse, he lives his days accompanied only by images from his past. When his dour housekeeper, Hannah, hires a handsome young gardener, the flamboyant director and simple yard man develop an unlikely friendship, which will change them forever.",https://image.tmdb.org/t/p/w200/awvJH3NtXoStsjAtXKr99hfuVaG.jpg
2334,"Siege, The (1998)",Action|Thriller,"The secret US abduction of a suspected terrorist from his Middle East homeland leads to a wave of terrorist attacks in New York.  An FBI senior agent and his team attempt to locate and decommission the enemy cells, but must also deal with an Army General gone rogue and a female CIA agent of uncertain loyalties.",https://image.tmdb.org/t/p/w200/gbeeWu8rYaIYMyq9ayN1AepjNxP.jpg
2335,"Waterboy, The (1998)",Comedy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,https://image.tmdb.org/t/p/w200/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg
2336,Elizabeth (1998),Drama,"The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley.",https://image.tmdb.org/t/p/w200/qEk48VLOdibXFVIEzE9ETZUBcCs.jpg
2337,Velvet Goldmine (1998),Drama,"Almost a decade since larger-than-life glam-rock enigma Brian Slade disappeared from public eye, an investigative journalist is on assignment to uncover the truth behind his former idol.",https://image.tmdb.org/t/p/w200/bsuSac0PldPFcOtR1Vioe7VBF4l.jpg
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,"Ever since killing the Fisherman one year ago, Julie James is still haunted by images of him after her. When her best friend Karla wins free tickets to the Bahamas, Julie finds this a perfect opportunity to finally relax. But someone is waiting for her. Someone who she thought was dead. Someone who is out again for revenge.",https://image.tmdb.org/t/p/w200/eg3d6hvTaOmW3lNErFfutBmWmAR.jpg
2339,I'll Be Home For Christmas (1998),Comedy|Romance,"Estranged from his father, college student Jake is lured home to New York for Christmas with the promise of receiving a classic Porsche as a gift. When the bullying football team dumps him in the desert in a Santa suit, Jake is left without identification or money to help him make the journey. Meanwhile, his girlfriend, Allie, does not know where he is, and accepts a cross-country ride from Jake's rival, Eddie.",https://image.tmdb.org/t/p/w200/9hTYFvEDnajUIbpdfc3fO6bZq2Y.jpg
2340,Meet Joe Black (1998),Romance,"Bill Parrish has it all - success, wealth and power. Days before his 65th birthday, he receives a visit from a mysterious stranger, Joe Black, who soon reveals himself as Death. In exchange for extra time, Bill agrees to serve as Joe's earthly guide. But will he regret his choice when Joe unexpectedly falls in love with Bill's beautiful daughter Susan?",https://image.tmdb.org/t/p/w200/fDPAjvfPMomkKF7cMRmL5Anak61.jpg
2341,Dancing at Lughnasa (1998),Drama,Five unmarried sisters make the most of their simple existence in rural Ireland in the 1930s.,https://image.tmdb.org/t/p/w200/6Rtf82SgyvN6QxtgHL3cmgIo1Lo.jpg
2342,Hard Core Logo (1996),Comedy,"Bruce Macdonald follows punk bank Hard Core Logo on a harrowing last-gasp reunion tour throughout Western Canada. As magnetic lead-singer Joe Dick holds the whole magilla together through sheer force of will, all the tensions and pitfalls of life on the road come bubbling to the surface.",https://image.tmdb.org/t/p/w200/xE6BqwOxHjjFniKXsW1Zg4F04RC.jpg
2343,"Naked Man, The (1998)",Drama,A man takes matters into his own hands when a pharmaceutical kingpin moves into his town to cause some real trouble.,https://image.tmdb.org/t/p/w200/g1hMexipfLuNvRNJAFSffCsNUmJ.jpg
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,A hardened convict and a younger prisoner escape from a brutal prison in the middle of winter only to find themselves on an out-of-control train with a female railway worker while being pursued by the vengeful head of security.,https://image.tmdb.org/t/p/w200/A9pf9KjhqCGthu6PKAKE5E1qRNn.jpg
2345,Desert Bloom (1986),Drama,"The story involves Rose Chismore's youth. She flashes back and remembers her coming-of-age. Her recollections are sometimes less than sweet, particularly those of her troubled and alcoholic step-father. Her memories of Robin, her first-love, are much happier and she also recalls her colorful Aunt Starr -- who's visit is fun but also detrimental to her family's health. The setting of 1950s Las Vegas' bomb testing is increasingly significant to the development of the story.",https://image.tmdb.org/t/p/w200/eOBhDCSoC9F10DlBj8Bis6odG5v.jpg
2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,"Joanna Eberhart comes to the town of Stepford, Connecticut with her family, but soon discovers there lies a sinister truth in the all too perfect behavior of the female residents.",https://image.tmdb.org/t/p/w200/5z1ogJJmQkCoU62VJmut4nnc2qs.jpg
2347,"Pope of Greenwich Village, The (1984)",Action,"Charlie and his troublesome cousin Paulie decide to steal $150000 in order to back a ""sure thing"" race horse that Paulie has inside information on. The aftermath of the robbery gets them into serious trouble with the local Mafia boss and the corrupt New York City police department.",https://image.tmdb.org/t/p/w200/5U0HNeGoJVK3xic7hK9lz89Ki9i.jpg
2348,Sid and Nancy (1986),Drama,"January 1978. After their success in England, the punk rock band Sex Pistols venture out on their tour of the southern United States. Temperamental bassist Sid Vicious is forced by his band mates to travel without his troubled girlfriend, Nancy Spungen, who will meet him in New York. When the band breaks up and Sid begins his solo career in a hostile city, the turbulent couple definitely falls into the depths of drug addiction.",https://image.tmdb.org/t/p/w200/wHzCbMCfipDJ38GW5IyBTWDflMz.jpg
2349,Mona Lisa (1986),Comedy|Thriller,"George is a small-time crook just out of prison who discovers his tough-guy image is out of date. Reduced to working as a minder/driver for high class call girl Simone, he has to agree when she asks him to find a young colleague from her King's Cross days. That's when George's troubles just start.",https://image.tmdb.org/t/p/w200/geBGfbhkgKHld8rM9XuLfzPGZ6I.jpg
2350,Heart Condition (1990),Comedy,"Racist police officer Jack Moony has a vendetta against Napoleon Stone, a charismatic black lawyer who is sleeping with Jack's old flame Crystal Gerrity. Jack has a heart attack, but his life is saved when he receives Stone's heart, since Stone died mysteriously the same night as Jack was stricken. Stone is not completely gone, however, and as a ghost he is all too happy to give Jack advice on how he should do his job and live his life.",https://image.tmdb.org/t/p/w200/2ApuvU24UEBlWeBiQGRyyOYFeqe.jpg
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,"Rome, 1957. A woman, Cabiria, is robbed and left to drown by her boyfriend, Giorgio. Rescued, she resumes her life and tries her best to find happiness in a cynical world. Even when she thinks her struggles are over and she has found happiness and contentment, things may not be what they seem.",https://image.tmdb.org/t/p/w200/xF4oCG3PLNbcrtPZbqB3BtkIbKg.jpg
2352,"Big Chill, The (1983)",Comedy|Drama,Seven old college friends gather for a weekend reunion after the funeral of one of their own.,https://image.tmdb.org/t/p/w200/rU8kjMEL5Mn0EWm3gOShPHBEZ4l.jpg
2353,Enemy of the State (1998),Action|Thriller,"When the videotape of the murder of a congressman unknowingly ends up in the hands of labor lawyer and dedicated family man Robert Clayton Dean, he is framed for the murder. With the help of the mysterious Brill, Dean attempts to throw the NSA off his trail and prove his innocence.",https://image.tmdb.org/t/p/w200/x9pXrMKLsBGGOFyyZ0Gwt9YpVub.jpg
2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,"Based on the popular Nickelodeon TV series Rugrats, this is the first full-length feature animated movie to star the little tots. It's the story of diaper-clad kids, told from a baby's point- of-view, and they were one of the hottest-selling toy franchises of the late '90s.",https://image.tmdb.org/t/p/w200/uZejGKCSd6nwfMx8U0Td37U2fTc.jpg
2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",https://image.tmdb.org/t/p/w200/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg
2356,Celebrity (1998),Comedy,"The career and personal life of writer Lee are at a standstill, so he divorces his bashful wife, Robin, and dives into a new job as an entertainment journalist. His assignments take him to the swankiest corners of Manhattan, but as he jumps from one lavish party to another and engages in numerous empty romances, he starts to doubt the worth of his work. Meanwhile, top TV producer Tony falls for Robin and introduces her to the world of celebrity.",https://image.tmdb.org/t/p/w200/q4UJHtH14nO8tbMfGtJ3Z3Tw5RW.jpg
2357,Central Station (Central do Brasil) (1998),Drama,"An emotional journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",https://image.tmdb.org/t/p/w200/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg
2358,Savior (1998),Drama,A hardened mercenary in the Foreign Legion begins to find his own humanity when confronted with atrocities during the fighting in Bosnia.,https://image.tmdb.org/t/p/w200/7qMfDjUTEvLg5640CUAddk2BNpG.jpg
2359,Waking Ned Devine (1998),Comedy,"When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money.",https://image.tmdb.org/t/p/w200/bsxiOOKC40HlhdIJYCUE2BkpJv0.jpg
2360,"Celebration, The (Festen) (1998)",Drama,"The family of a wealthy businessman gather to celebrate his 60th birthday. During the course of the party, his eldest son presents a speech that reveals a devastating secret that turns the night into a battle of truth and denial.",https://image.tmdb.org/t/p/w200/2LRzNq41yrY8EjCnD1S8sCCPvKk.jpg
2361,Pink Flamingos (1972),Comedy,"Notorious Baltimore criminal and underground figure Divine goes up against Connie & Raymond Marble, a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive"".",https://image.tmdb.org/t/p/w200/10N8SvTQwUqyWgocPam1P18Jgr.jpg
2362,Glen or Glenda (1953),Drama,"A psychiatrist tells two stories: one of a trans woman, the other of a pseudohermaphrodite.",https://image.tmdb.org/t/p/w200/uZir2hA6VOmVNS6JdKb6RiYghTA.jpg
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,"Japan is thrown into a panic after several ships are sunk near Odo Island. An expedition to the island led by Dr. Kyohei Yamane soon discover something far more devastating than imagined in the form of a 50 meter tall monster whom the natives call Gojira. Now the monster begins a rampage that threatens to destroy not only Japan, but the rest of the world as well.",https://image.tmdb.org/t/p/w200/2W0Yw0qrgVMgdsSCZRKtfvaAh0i.jpg
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,"After a fishing boat is attacked, the sole surviving crew member realizes it is none other than a resurrected Godzilla. However, efforts to bring the story to light are suppressed by the Japanese government amid growing political tensions between the United States and the Soviet Union, who are both willing to bomb Japan to stop the monster.",https://image.tmdb.org/t/p/w200/j6jPBig1P30VZmFTZJdLzFk3hrL.jpg
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,,
2366,King Kong (1933),Action|Adventure|Horror,"Adventurous filmmaker Carl Denham sets out to produce a motion picture unlike anything the world has seen before. Alongside his leading lady Ann Darrow and his first mate Jack Driscoll, they arrive on an island and discover a legendary creature said to be neither beast nor man. Denham captures the monster to be displayed on Broadway as King Kong, the eighth wonder of the world.",https://image.tmdb.org/t/p/w200/lHlnxKL5GbgRibyRFI7n1Ey850i.jpg
2367,King Kong (1976),Action|Adventure|Horror,An oil company expedition disturbs the peace of a giant ape and brings him back to New York to exploit him.,https://image.tmdb.org/t/p/w200/paYKhEwUaxKA05vmOfU7FlleTln.jpg
2368,King Kong Lives (1986),Action|Adventure|Horror,"After falling from the Twin Towers, Kong lies in a coma for ten years. When his heart begins to fail, scientists engineer an artificial heart, and a giant female ape is captured to serve as a source for a blood transfusion. When Kong awakens following his heart transplant, he senses the nearby presence of the female ape and the two escape to wreak havoc together.",https://image.tmdb.org/t/p/w200/gI37vg2otF348OHxsx97hWCVvNI.jpg
2369,Desperately Seeking Susan (1985),Comedy|Romance,A bored New Jersey suburban housewife's fascination with a free-spirited woman she has read about in the personal columns leads to her being mistaken for the woman herself and into a chaotic adventure of amnesia and self-discovery.,https://image.tmdb.org/t/p/w200/ighImRgzYzZ88skBHaT4B7ntJG8.jpg
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,"For ten years, engineer Bill Markham has searched tirelessly for his son Tommy who disappeared from the edge of the Brazilian rainforest. Miraculously, he finds the boy living among the reclusive Amazon tribe who adopted him. And that's when Bill's adventure truly begins. For his son is now a grown tribesman who moves skillfully through this beautiful-but-dangerous terrain, fearful only of those who would exploit it. And as Bill attempts to ""rescue"" him from the savagery of the untamed jungle, Tommy challenges Bill's idea of true civilization and his notions about who needs rescuing.",https://image.tmdb.org/t/p/w200/fdRlqPnPFaPyQqS3KiBLJwWQPBe.jpg
2371,Fletch (1985),Comedy,"When investigative reporter Irwin ""Fletch"" Fletcher goes undercover to write a piece on the drug trade at a local beach, he's approached by wealthy businessman Alan Stanwyk, who offers him $50,000 to murder him. With sarcastic wit and a knack for disguises, Fletch sets out to uncover Stanwyk's story.",https://image.tmdb.org/t/p/w200/nKDnMvVynvj7lwdv1iAZO1DzTYn.jpg
2372,Fletch Lives (1989),Comedy,"Fletch is a fish out of water in small-town Louisiana, where he's checking out a tumbledown mansion he's inherited. When a woman he flirts with turns up dead, he becomes a suspect and must find the killer and clear his name.",https://image.tmdb.org/t/p/w200/A30iCFQVKXvQzGHEE4hyVC0QtrD.jpg
2373,Red Sonja (1985),Action|Adventure,"The tyrant Gedren seeks the total power in a world of barbarism. She raids the city Hablac and kills the keeper of a talisman that gives her great power. Red Sonja, sister of the keeper, sets out with her magic sword to overthrow Gedren.",https://image.tmdb.org/t/p/w200/83v0W5cCSFsWpI0cAj8DRlihySN.jpg
2374,Gung Ho (1986),Comedy|Drama,"When a western Pennsylvania auto plant is acquired by a Japanese company, brokering auto worker Hunt Stevenson faces the tricky challenge of mediating the assimilation of two clashing corporate cultures. At one end is the Japanese plant manager and the sycophant who is angling for his position. At the other, a number of disgruntled long-time union members struggle with the new exigencies of Japanese quality control.",https://image.tmdb.org/t/p/w200/sxnlQEb8dugTFK2KyFrq3iv3bHn.jpg
2375,"Money Pit, The (1986)",Comedy,"After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",https://image.tmdb.org/t/p/w200/bohhidIi1WWU5NNYF9l5wLQu3Ii.jpg
2376,"View to a Kill, A (1985)",Action,A newly-developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin who forms a plan to destroy his only competition in Silicon Valley by triggering a massive earthquake in the San Francisco Bay.,https://image.tmdb.org/t/p/w200/arJF829RP9cYvh0NU70dC5TtXSa.jpg
2377,Lifeforce (1985),Horror|Sci-Fi,"A race of space vampires arrives in London and infects the populace, commencing an apocalyptic descent into chaos.",https://image.tmdb.org/t/p/w200/AeLmyhJNQd2BMFGER36ctAeDhIp.jpg
2378,Police Academy (1984),Comedy,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",https://image.tmdb.org/t/p/w200/qxUkWoFI7rF1KUgTgbE3UJEQuvG.jpg
2379,Police Academy 2: Their First Assignment (1985),Comedy,"Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.",https://image.tmdb.org/t/p/w200/cIyvBInW2aGms0zyV9Pgwp9UPJ4.jpg
2380,Police Academy 3: Back in Training (1986),Comedy,"When police funding is cut, the Governor announces he must close one of the academies. To make it fair, the two police academies must compete against each other to stay in operation. Mauser persuades two officers in Lassard's academy to better his odds, but things don't quite turn out as expected...",https://image.tmdb.org/t/p/w200/pBxGgWSR0CMaCVMA2kQS5MWU1z3.jpg
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,"A new batch of recruits arrives at Police Academy, this time a group of civilian volunteers who have joined Commandant Lassard's new Citizens on Patrol program. Although the community relations project has strong governmental support, a disgusted Captain Harris is determined to see it fail.",https://image.tmdb.org/t/p/w200/vvk5aWBJE3EqDX2ln6M4J4UiUXr.jpg
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,The Police Academy misfits travel to Miami Beach for Commandant Lassard to be honored with a prestigious lifetime award pending his retirement. Things take a turn when Lassard unknowingly ends up in possession of stolen diamonds from a jewel heist.,https://image.tmdb.org/t/p/w200/4m1qfTiVxdEDv0fgUf0FI7CA9Fe.jpg
2383,Police Academy 6: City Under Siege (1989),Comedy,"Our favourite police men are called together to deal with a gang who rob banks and jewelers. Using their various talents as well as their extraordinary luck, the crooks stand no chance against our men and women in blue.",https://image.tmdb.org/t/p/w200/g8CRCKNAsvUoQWqcXmctuIt1Nsw.jpg
2384,Babe: Pig in the City (1998),Children's|Comedy,"Babe, fresh from his victory in the sheepherding contest, returns to Farmer Hoggett's farm, but after Farmer Hoggett is injured and unable to work, Babe has to go to the big city to save the farm.",https://image.tmdb.org/t/p/w200/glO6LcTWUZcbxWT2SB4eRDnFSsP.jpg
2385,Home Fries (1998),Comedy|Romance,"Dorian and Angus chase down their womanizing stepfather with a helicopter, frightening him to death. In his effort to cover their tracks, Dorian begins investigating his stepfather's mistress, Sally. She works at a fast-food drive-through, she's pregnant and Dorian quickly falls in love with her. Unfortunately, his scheming mother wants Sally dead. And Sally isn't sure she wants Dorian to be her child's father and also his brother.",https://image.tmdb.org/t/p/w200/rXEpaJIPlBqKq7QepB8uowmeAT2.jpg
2386,Jerry Springer: Ringmaster (1998),Drama,"Jerry Springer stars as more or less himself, the host of a raunchy, controversial and popular Los Angeles talk show which features everyday people with problems and who frequently vent their problems on the air.",https://image.tmdb.org/t/p/w200/9QNqeKB4XodrvEiYewOTG9WEka5.jpg
2387,Very Bad Things (1998),Comedy|Crime,"Kyle Fisher has one last night to celebrate life as a single man before marrying Laura, so he sets out to Vegas with four of his best buddies. But a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. And that's just the first of the bodies to pile up before Kyle can walk down the aisle...",https://image.tmdb.org/t/p/w200/rYmyRxF5e9fBdgcQScKu0CUtMy5.jpg
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,Francesco and Marta run a husband-and-wife design company in Rome. When Francesco's aunt dies in Istanbul he travels there to sort out the hamam Turkish steam bath that she left him. He finds a love and warmth in his relatives' Istanbul home that is missing from his life in Italy.,https://image.tmdb.org/t/p/w200/53Bs1CLJWDuomqdolXXWyso7cPf.jpg
2389,Psycho (1998),Crime|Horror|Thriller,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",https://image.tmdb.org/t/p/w200/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg
2390,Little Voice (1998),Comedy,"After the death of her father, Little Voice or LV becomes a virtual recluse, never going out and hardly ever saying a word. She just sits in her bedroom listening to her father's collection of old records of Shirley Bassey, Marilyn Monroe and various other famous female singers. But at night time, LV sings, imitating these great singers with surprising accuracy. One night she is overheard by one of her mother's boyfriends, who happens to be a talent agent. He manages to convince her that her talent is special and arranges for her to perform at the local night club, but several problems arise.",https://image.tmdb.org/t/p/w200/7VxdMxSa3BEAvGl5nLvsgpBwrZH.jpg
2391,"Simple Plan, A (1998)",Crime|Thriller,"Captivated by the lure of sudden wealth, the quiet rural lives of two brothers erupt into conflicts of greed, paranoia and distrust when over $4 million in cash is discovered at the remote site of a downed small airplane. Their simple plan to retain the money while avoiding detection opens a Pandora's box when the fear of getting caught triggers panicked behavior and leads to virulent consequences.",https://image.tmdb.org/t/p/w200/iJYGDwZmVEYRkSPbWQdxzvBLTcK.jpg
2392,Jack Frost (1998),Comedy|Drama,"A father, who can't keep his promises, dies in a car accident. One year later, he returns as a snowman, who has the final chance to put things right with his son before he is gone forever.",https://image.tmdb.org/t/p/w200/tdSyQJe7vEDcH9kEVqzVcr0O9lS.jpg
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",https://image.tmdb.org/t/p/w200/xQCMAHeg5M9HpDIqanYbWdr4brB.jpg
2394,"Prince of Egypt, The (1998)",Animation|Musical,"The strong bond between two brothers is challenged when their chosen responsibilities set them at odds, with extraordinary consequences.",https://image.tmdb.org/t/p/w200/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg
2395,Rushmore (1998),Comedy,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",https://image.tmdb.org/t/p/w200/hSJ6swahAuZ8wM96lHDTwQPXUvZ.jpg
2396,Shakespeare in Love (1998),Comedy|Romance,"Young William Shakespeare is forced to stage his latest comedy, 'Romeo and Ethel, the Pirate's Daughter', before it's even written. When lovely noblewoman Viola de Lesseps auditions for a role, they fall into forbidden love — and Shakespeare's play finds a new life (and title). As their relationship intensifies, the comedy soon transforms into tragedy.",https://image.tmdb.org/t/p/w200/zdW7jdzPi4J9KZR3TyY2jn3Xh5e.jpg
2397,Mass Appeal (1984),Drama,A young seminarian rattles the established order at a Catholic parish run by an older pastor.,https://image.tmdb.org/t/p/w200/kyZ5dQzPmh47jaBUJI5s6p8vJwv.jpg
2398,Miracle on 34th Street (1947),Drama,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete that many begin to question if he truly is Santa Claus, while others question his sanity.",https://image.tmdb.org/t/p/w200/vehuIm3y6BeMI7mYjxzaA1H8M0k.jpg
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,"In ancient times, a man named Claus, who delivers toys in his small village, fulfils his destiny to become Santa Claus after meeting an expert toy-making elf, Patch, in the North Pole. In the present day, Santa Claus has become overwhelmed by his workload, and the disgruntled Patch flees the workshop to New York City. There, Patch unknowingly threatens the fate of Christmas by taking a job at a failing toy company run by a scheming businessman.",https://image.tmdb.org/t/p/w200/tZvGQF2623FD0MZgvOy18J5d7x5.jpg
2400,Prancer (1989),Children's|Drama,"Jessica, the daughter of an impoverished apple farmer, still believes in Santa Claus. So when she comes across a reindeer with an injured leg, it makes perfect sense to her to assume that it is Prancer, who had fallen from a Christmas display in town. She hides the reindeer in her barn and feeds it cookies, until she can return it to Santa. Her father finds the reindeer and decides to sell it to the butcher, not for venison chops, but as an advertising display.",https://image.tmdb.org/t/p/w200/g3JfCGX9fgHwmmKFhRzu7BYc29d.jpg
2401,Pale Rider (1985),Western,A mysterious preacher protects a humble prospector village from a greedy mining company trying to encroach on their land.,https://image.tmdb.org/t/p/w200/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg
2402,Rambo: First Blood Part II (1985),Action|War,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,https://image.tmdb.org/t/p/w200/pzPdwOitmTleVE3YPMfIQgLh84p.jpg
2403,First Blood (1982),Action,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, he is forced to flee into the mountains and wage an escalating one-man war against his pursuers.",https://image.tmdb.org/t/p/w200/a9sa6ERZCpplbPEO7OMWE763CLD.jpg
2404,Rambo III (1988),Action|War,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",https://image.tmdb.org/t/p/w200/pTVm2HrqV5kOt8tG4ZURNuhrmAq.jpg
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,"Joan Wilder is thrust back into a world of murder, chases, foreign intrigue... and love. This time out she's duped by a duplicitous Arab dignitary who brings her to the Middle East, ostensibly to write a book about his life. Of course, he's up to no good, and Joan is just another pawn in his wicked game. But Jack Colton and his sidekick Ralph show up to help our intrepid heroine save the day.",https://image.tmdb.org/t/p/w200/6VjsIhnIcrz2XdQVHdsMj5DdSa1.jpg
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,"Though she can spin wild tales of passionate romance, novelist Joan Wilder has no life of her own. Then one day adventure comes her way in the form of a mysterious package. It turns out that the parcel is the ransom she'll need to free her abducted sister, so Joan flies to South America to hand it over. But she gets on the wrong bus and winds up hopelessly stranded in the jungle.",https://image.tmdb.org/t/p/w200/qaCLbDs6Ace4I1lAbBNWPQAm75h.jpg
2407,Cocoon (1985),Comedy|Sci-Fi,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor.",https://image.tmdb.org/t/p/w200/wqNNm36j3nkucAucHEGAW5pNZcd.jpg
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,"The reinvigorated elderly group that left Earth comes back to visit their relatives. Will they all decide to go back to the planet where no one grows old, or will they be tempted to remain on Earth?",https://image.tmdb.org/t/p/w200/xBsXdBl8qCXoQsWX6vfsVjWOMGk.jpg
2409,Rocky II (1979),Action|Drama,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",https://image.tmdb.org/t/p/w200/nMaiiu0CzT77U4JZkUYV7KqdAjK.jpg
